 num     #instances         #bytes  class name (module)
24113:             1             16  com.intellij.util.io.keyStorage.AppendableStorageBackedByResizableMappedFile$$Lambda$371/0x0000000800487440
24114:             1             16  com.intellij.util.io.keyStorage.AppendableStorageBackedByResizableMappedFile$4
24115:             1             16  com.intellij.util.io.storage.CapacityAllocationPolicy$1
24116:             1             16  com.intellij.util.io.storage.CapacityAllocationPolicy$2
24117:             1             16  com.intellij.util.io.storage.CapacityAllocationPolicy$3
24118:             1             16  com.intellij.util.io.storage.CapacityAllocationPolicy$4
24119:             1             16  com.intellij.util.keyFMap.EmptyFMap
24120:             1             16  com.intellij.util.lang.ClassPath$LoaderCollector
24121:             1             16  com.intellij.util.lang.ClassPath$LoaderCollector
24122:             1             16  com.intellij.util.lang.ClassPath$ResourceStringLoaderIterator
24123:             1             16  com.intellij.util.lang.ClassPath$ResourceStringLoaderIterator
24124:             1             16  com.intellij.util.messages.impl.CompositeMessageBus$$Lambda$4747/0x00000008029e3c40
24125:             1             16  com.intellij.util.messages.impl.CompositeMessageBus$$Lambda$5290/0x0000000802cf4440
24126:             1             16  com.intellij.util.messages.impl.CompositeMessageBus$$Lambda$638/0x00000008007a3840
24127:             1             16  com.intellij.util.messages.impl.MessageBusFactoryImpl
24128:             1             16  com.intellij.util.messages.impl.MessageBusImpl$$Lambda$1176/0x0000000800e25440
24129:             1             16  com.intellij.util.messages.impl.MessageBusImpl$$Lambda$298/0x000000080036c440
24130:             1             16  com.intellij.util.messages.impl.MessageBusImpl$$Lambda$4746/0x00000008029e3840
24131:             1             16  com.intellij.util.messages.impl.MessageBusImpl$RootBus$$Lambda$299/0x000000080036bc40
24132:             1             16  com.intellij.util.messages.impl.MessageBusImpl$RootBus$$Lambda$426/0x0000000800522840
24133:             1             16  com.intellij.util.net.HttpConfigurable$$Lambda$4077/0x0000000802716c40
24134:             1             16  com.intellij.util.net.ssl.CertificateManager$$Lambda$346/0x0000000800446c40
24135:             1             16  com.intellij.util.net.ssl.CertificateManager$$Lambda$348/0x0000000800446440
24136:             1             16  com.intellij.util.net.ssl.ConfirmingTrustManager$$Lambda$545/0x000000080061a440
24137:             1             16  com.intellij.util.net.ssl.ConfirmingTrustManager$1
24138:             1             16  com.intellij.util.pico.CachingConstructorInjectionComponentAdapter$$Lambda$1660/0x000000080127e840
24139:             1             16  com.intellij.util.text.CaseInsensitiveStringHashingStrategy
24140:             1             16  com.intellij.util.text.LiteralFormatUtil$$Lambda$3534/0x0000000802126c40
24141:             1             16  com.intellij.util.text.TextRangeUtil$$Lambda$4776/0x0000000802a10c40
24142:             1             16  com.intellij.util.text.VersionComparatorUtil$1
24143:             1             16  com.intellij.util.text.VersionComparatorUtil$2
24144:             1             16  com.intellij.util.textCompletion.TextCompletionCharFilter
24145:             1             16  com.intellij.util.ui.Advertiser$$Lambda$4530/0x0000000802916c40
24146:             1             16  com.intellij.util.ui.EdtInvocationManager$SwingEdtInvocationManager
24147:             1             16  com.intellij.util.ui.EmptyIcon$$Lambda$339/0x0000000800440440
24148:             1             16  com.intellij.util.ui.JBHtmlEditorKit$$Lambda$4797/0x0000000802a47840
24149:             1             16  com.intellij.util.ui.JBHtmlEditorKit$1
24150:             1             16  com.intellij.util.ui.JBHtmlEditorKit$JBHtmlFactory
24151:             1             16  com.intellij.util.ui.JBValue$JBValueGroup$1
24152:             1             16  com.intellij.util.ui.LafIconLookup
24153:             1             16  com.intellij.util.ui.ListTableModel$$Lambda$5097/0x0000000802bc2440
24154:             1             16  com.intellij.util.ui.MacUIUtil$$Lambda$4327/0x0000000802803840
24155:             1             16  com.intellij.util.ui.MouseEventAdapter
24156:             1             16  com.intellij.util.ui.MouseEventHandler$1
24157:             1             16  com.intellij.util.ui.NSScrollerHelper$1
24158:             1             16  com.intellij.util.ui.NSScrollerHelper$2
24159:             1             16  com.intellij.util.ui.UIUtil$$Lambda$1141/0x0000000800df6440
24160:             1             16  com.intellij.util.ui.UIUtil$$Lambda$369/0x0000000800480c40
24161:             1             16  com.intellij.util.ui.UIUtil$$Lambda$5253/0x0000000802cbe040
24162:             1             16  com.intellij.util.ui.UIUtil$$Lambda$888/0x0000000800a23040
24163:             1             16  com.intellij.util.ui.UIUtil$8
24164:             1             16  com.intellij.util.ui.accessibility.ScreenReader
24165:             1             16  com.intellij.util.ui.tree.TreeUtil$$Lambda$2380/0x0000000801938440
24166:             1             16  com.intellij.util.ui.tree.TreeUtil$$Lambda$2422/0x000000080198ec40
24167:             1             16  com.intellij.util.ui.update.MergingUpdateQueue$$Lambda$1287/0x0000000800f4b840
24168:             1             16  com.intellij.util.ui.update.MergingUpdateQueue$$Lambda$1394/0x000000080105c840
24169:             1             16  com.intellij.util.xml.CanonicalPsiTypeConverterImpl
24170:             1             16  com.intellij.util.xml.Converter$1
24171:             1             16  com.intellij.util.xml.Converter$2
24172:             1             16  com.intellij.util.xml.DomDocumentationProvider
24173:             1             16  com.intellij.util.xml.DomFileIconProvider
24174:             1             16  com.intellij.util.xml.DomFileIndex
24175:             1             16  com.intellij.util.xml.DomFileIndex$1
24176:             1             16  com.intellij.util.xml.DomUtil$$Lambda$2224/0x0000000801797840
24177:             1             16  com.intellij.util.xml.DomUtil$$Lambda$2225/0x0000000801797c40
24178:             1             16  com.intellij.util.xml.ElementPresentationManager$$Lambda$1001/0x0000000800bf3440
24179:             1             16  com.intellij.util.xml.ElementPresentationManager$$Lambda$1002/0x0000000800bf2840
24180:             1             16  com.intellij.util.xml.ElementPresentationManager$$Lambda$998/0x0000000800bf3840
24181:             1             16  com.intellij.util.xml.ElementPresentationManager$$Lambda$999/0x0000000800bf3c40
24182:             1             16  com.intellij.util.xml.HyphenNameStrategy
24183:             1             16  com.intellij.util.xml.JavaMethodSignature$$Lambda$2074/0x0000000801598840
24184:             1             16  com.intellij.util.xml.JavaNameStrategy
24185:             1             16  com.intellij.util.xml.JavaNameStrategy$$Lambda$2114/0x000000080163f040
24186:             1             16  com.intellij.util.xml.PsiClassConverter
24187:             1             16  com.intellij.util.xml.ResolvingConverter$1
24188:             1             16  com.intellij.util.xml.ResolvingConverter$2
24189:             1             16  com.intellij.util.xml.converters.ClassArrayConverterImpl
24190:             1             16  com.intellij.util.xml.converters.ClassValueConverterImpl
24191:             1             16  com.intellij.util.xml.converters.PathReferenceConverter
24192:             1             16  com.intellij.util.xml.converters.values.GenericDomValueConvertersRegistry
24193:             1             16  com.intellij.util.xml.converters.values.GenericDomValueConvertersRegistry$$Lambda$5637/0x00000008010c2040
24194:             1             16  com.intellij.util.xml.highlighting.DomElementAnnotationsManagerImpl$1
24195:             1             16  com.intellij.util.xml.highlighting.DomElementsProblemsHolderImpl$$Lambda$5318/0x0000000802d04040
24196:             1             16  com.intellij.util.xml.highlighting.DomElementsProblemsHolderImpl$$Lambda$5319/0x0000000802d04440
24197:             1             16  com.intellij.util.xml.highlighting.DomElementsProblemsHolderImpl$$Lambda$5320/0x0000000802d03840
24198:             1             16  com.intellij.util.xml.impl.ConverterManagerImpl$$Lambda$5335/0x0000000802d19040
24199:             1             16  com.intellij.util.xml.impl.ConverterManagerImpl$$Lambda$5338/0x0000000802d19c40
24200:             1             16  com.intellij.util.xml.impl.DefaultDomAnnotator
24201:             1             16  com.intellij.util.xml.impl.DefaultDomTargetDescriptionProvider
24202:             1             16  com.intellij.util.xml.impl.DefaultDomTargetIconProvider
24203:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$2070/0x000000080159a440
24204:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$5342/0x0000000802d1f440
24205:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$5343/0x0000000802d1e840
24206:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$612/0x000000080076f840
24207:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$613/0x000000080076fc40
24208:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$614/0x000000080076f040
24209:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$615/0x000000080076f440
24210:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$616/0x000000080076e840
24211:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$634/0x00000008007a2040
24212:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$635/0x00000008007a2440
24213:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$636/0x00000008007a2840
24214:             1             16  com.intellij.util.xml.impl.DomApplicationComponent$$Lambda$640/0x00000008007a4040
24215:             1             16  com.intellij.util.xml.impl.DomDeclarationSearcher
24216:             1             16  com.intellij.util.xml.impl.DomDescriptorProvider
24217:             1             16  com.intellij.util.xml.impl.DomFileElementImpl$1
24218:             1             16  com.intellij.util.xml.impl.DomMetaDataContributor
24219:             1             16  com.intellij.util.xml.impl.DomMetaDataContributor$1
24220:             1             16  com.intellij.util.xml.impl.DomReferenceContributor
24221:             1             16  com.intellij.util.xml.impl.DomServiceImpl
24222:             1             16  com.intellij.util.xml.impl.ExtendsClassChecker
24223:             1             16  com.intellij.util.xml.impl.GetCollectionChildInvocation
24224:             1             16  com.intellij.util.xml.impl.ImplementationClassCache$$Lambda$608/0x0000000800768440
24225:             1             16  com.intellij.util.xml.impl.InvocationCache$$Lambda$2076/0x0000000801608040
